"video_id","title","description","published_at","thumbnails","tags","language","category_id","view_count","like_count","comment_count","duration","definition"
"c3rGzdD1XgA","Semiya Adai Recipe in Tamil  | Quick & Healthy South Indian Breakfast | How to Make Vermicelli Adai","In this video we will see how to make Semiya Adai, a tasty and unique variation of the classic South Indian adai that’s perfect for breakfast or an evening snack. In this recipe we will be creating a crispy, golden Vermicelli Adai packed with flavor and nutrition. Combining the traditional essence of adai with the light, delicate texture of vermicelli, this dish is a must-try for anyone looking for a simple and healthy meal idea. Semiya Adai is not only quick to prepare but also kid-friendly and ideal for busy mornings or family snacks. It brings a delightful twist to regular breakfast options and ensures a filling, wholesome experience. This delicious recipe can be served with your favorite chutney or sambar. #semiyaadai #vermicelliadai #breakfastrecipesintamil  Friends, please do try this semiya adai recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 6 Semiya Adai 1 cup roasted Semiya 1 tbsp Oil 1/4 tsp Mustard seeds 1/2 tsp Cumin seeds 1 Onion 1 green Chilli 1 tsp chopped ginger Curry leaves 1 tbsp crushed peanuts  (optional) 1 grated Carrot 1/4 cup grated Coconut required Salt 6 tbsp chickpea flour (or as required) Oil or Ghee as required","2024-11-08T05:30:20Z","https://i.ytimg.com/vi/c3rGzdD1XgA/sddefault.jpg","semiya breakfast recipes in tamil, semiya adai, vermicelli adai, semiya adai recipe in tamil, easy breakfast recipes, breakfast recipes in tamil, madras samayal","en","26","135855","2478","225","252","hd"
"AaUCia_TrIk","Corn Pakoda Recipe in Tamil | How to Make Corn Fritters | Perfect Evening Tea Snack Recipe in Tamil","In this video we will see how to make corn pakoda recipe in tamil. These crispy corn fritters are perfect for monsoon evenings or as a tasty tea-time treat. With a crispy, golden exterior and a soft, flavorful filling, these Indian-style pakoras are loaded with sweet corn and spices, making them an instant favorite for all ages. In this video, we guide you step-by-step on how to make corn pakoda at home, ensuring perfect crunchiness and flavor every time! Whether you’re craving something spicy or need a quick snack to impress guests, these corn pakoras will do the trick! They’re great for family gatherings, parties, or simply enjoying with a hot cup of tea. This corn pakoda recipe is not only easy to make but also budget-friendly, using simple ingredients commonly found in our kitchens. #cornpakodarecipe #eveningsnacksrecipe #teatimesnacks  Friends, please do try this corn pakoda recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 2 Sweet Corn (1 cup soft Corn kernels) 1/2 Onion 1 Green Chilli 2 Garlic cloves Coriander leaves 1 tsp Chilli powder 1 tbsp Rice flour 1/2 cup chickpea flour (kadalai maavu) Salt as required  Oil for frying","2024-11-06T05:40:34Z","https://i.ytimg.com/vi/AaUCia_TrIk/sddefault.jpg","corn pakoda, corn pakora, corn fritters, corn pakoda recipe in tamil, evening snacks recipe in tamil, tea time snacks recipe, snacks recipe in tamil, madras samayal","en","26","141940","2635","181","186","hd"
"-DoPE08CvUI","Chicken Donne Biryani Recipe in Tamil | தொன்னை பிரியாணி","In this video we will see how to make Chicken Donne Biryani Recipe in Tamil. Unlike the regular biryani, Chicken Donne Biryani is a specialty from Karnataka, India, known for its earthy, aromatic notes and distinctive presentation in a “donne” (traditional leaf bowl). This special biryani recipe stands out for its use of whole spices, fresh herbs like mint and coriander, and a green masala base that gives it a one-of-a-kind color and fragrance. From the perfectly spiced marinated chicken to the subtle smoky flavor, this recipe captures everything that makes Donne Biryani so beloved. This biryani differs from traditional versions and creates an authentic South Indian flavor experience right in your kitchen! #donnebiryani #donnebiryanirecipe #biryanirecipeintamil  Friends, please do try this chicken donnai biryani recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: serves 5-6 : 1 tbsp Oil 1.5 tbsp chopped Ginger (20g) 1.5 tbsp chopped garlic (20g) 12 small onion 5 green chillies 5 Cashews handful Mint leaves handful Coriander leaves 1/4 cup Curd 1/2 cup Water For the chicken Donne Biryani: 4 tbsp Oil 3-4 tbsp Ghee 2 Bay leaves 4 small Cinnamon 5 Cardamom 5 cloves 1 star anise 1 small mace 1 stone flower 1/2 tsp fennel seeds 2 Onion (200g) 750g Chicken 1/4 tsp Turmeric powder 1.5 tsp Biryani masala (or garam masala) 1 tsp Coriander powder 1.5 tsp Chilli powder Salt as required (1 tbsp) 1/2 Tomato 3 cup Water 2 cup Seeraga samba Rice 1/2 tsp lemon juice","2024-11-01T05:30:00Z","https://i.ytimg.com/vi/-DoPE08CvUI/sddefault.jpg","chicken biriyani, how to make donne biryani at home, donne biryani, donne biryani recipe, donnai chicken biryani recipe, dhonnai biryani recipe, biryani recipes in tamil, madras samayal","en","26","225622","3747","173","281","hd"
"lJijrVvFNPI","Mysore Pak Recipe in Tamil | Diwali Sweet Recipe in Tamil","In this video we will see how to make hard crispy ghee mysore pak recipe in tamil. Perfectly rich and buttery, Mysore Pak is a popular Indian sweet made with a delicate balance of ghee, gram flour, and sugar, creating a treat that’s soft, fragrant, and irresistible. This authentic Mysore Pak recipe captures all the flavors and textures of the traditional dessert, making it an ideal homemade treat for Diwali and other festival celebrations. #mysorepak #mysorepakrecipeintamil #diwalisweetsintamil  Friends, please do try this mysore Pak recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1 cup chickpea flour (kadalai maavu) 1.5 cup Sugar 3/4 cup Water 1 cup oil 1 cup Ghee pinch of Cardamom","2024-10-29T05:30:15Z","https://i.ytimg.com/vi/lJijrVvFNPI/sddefault.jpg","Mysore Pak recipe, how to make Mysore Pak, Indian sweets, Diwali sweets, soft Mysore Pak, traditional Mysore Pak, Indian dessert recipes, easy Mysore Pak, mysore pak recipe in tamil, ghee mysore pak recipe, hard mysore pak recipe, sweet recipes in tamil, madras samayal","en","26","303754","5363","479","326","hd"
"7PbrdYvbfWQ","Pottukadalai Murukku Recipe in Tamil | Crispy and Delicious Diwali Palagaram","In this video we will see how to make Pottukadalai Murukku, a crispy and tasty snack that's perfect for any occasion. This easy-to-follow recipe uses roasted gram flour (pottukadalai), rice flour, and a few simple ingredients to create a crunchy and flavorful treat you can enjoy with tea or as a festive snack. These murukkus always remind me of all the festival snacks exchanged between neighbors during the Diwali season.  #murukkurecipe #pottukadalaimurukku #crispymurukku  Friends, please do try this murukku recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients : Makes 30 medium sized Murukku: 1/2 cup Pottukadalai (roasted chickpea) 2 cup Rice flour(i have used Idiyappam maavu) 3/4 tsp Sesame seeds 1/2 tsp Cumin seeds 1/4 tsp asafoetida 1 tsp Salt (or as required) 1 tbsp Butter or hot Oil Water (i have used little more than 1.5 cup)","2024-10-25T05:30:01Z","https://i.ytimg.com/vi/7PbrdYvbfWQ/sddefault.jpg","pottukadalai murukku recipe tamil, soft murukku recipe, easy murukku, Homemade Snacks, crispy murukku, traditional snacks recipes in tamil, indian snacks recipes, snacks recipes in tamil, madras samayal","en","26","293093","3944","261","230","hd"
"pPi7Dx_FtKk","Rava Laddu Recipe in Tamil | Rava Ladoo | Diwali Sweet Recipes in Tamil","Rava laddu, a popular Indian sweet made from semolina (rava or suji), is often prepared during festivals like Diwali, Ganesh Chaturthi, and Navratri. This traditional delicacy is known for its melt-in-the-mouth texture and rich flavors, combining roasted semolina with ghee, sugar, and cardamom. Garnished with raisins and cashews, Rava laddu holds a special place in festive celebrations, symbolizing sweetness, joy, and togetherness. Its simplicity in preparation and delightful taste make it a must-have on festive occasions, where families come together to share and enjoy this beloved treat. #ravaladdu #ravaladoo #diwalisweetsrecipesintamil  Friends, please do try this rava laddu recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 12-14 Rava Ladoo: 1 cup Sugar seeds of 4-5 Cardamom 1 tbsp Ghee 7 Cashews + 7 Almonds +  2 tbsp raisins 3 tbsp Ghee 1 cup Rava 1/2 cup Coconut 1/2 cup Milk","2024-10-23T05:30:18Z","https://i.ytimg.com/vi/pPi7Dx_FtKk/sddefault.jpg","laddu recipes, laddu recipe in tamil, rava ladoo recipe in tamil, rava dosa recipe, how to make rava laddu, diwali sweets recipes in tamil, diwali sweets, sweet recipes in tamil, madras samayal","en","26","709929","9819","347","229","hd"
"wesbdTufdKM","Paasi Paruppu Laddu Recipe in Tamil | No oil-No fry-Melt in mouth | Moong Dal Ladoo Recipe in Tamil","In this video we will see how to make paasi paruppu laddu recipe in tamil. This is a refined version of the traditional South Indian sweet, delivering a melt-in-your-mouth sensation without using oil or frying. Made with roasted moong dal (paasi paruppu), sugar, and a hint of cardamom, this laddu is both light and flavorful. The moong dal is roasted to a golden color, ground to a coarse powder, and blended with sugar for a perfectly sweet balance. Ghee is the only fat added, ensuring a soft texture and a rich taste. This healthier, no-fry recipe makes for a quick, delicious treat, ideal for festivals or as an energy-boosting snack. Ingredients: Makes 15 motichoor style Paasi Paruppu ladoo: 1 tsp Ghee 1 cup Moong dal (200g) 3 cup Water 1 cup Sugar (200g) pinch of Salt Cardamom powder 4 tbsp Ghee 4 tbsp Nuts","2024-10-18T05:30:21Z","https://i.ytimg.com/vi/wesbdTufdKM/sddefault.jpg","paasi paruppu ladoo, moong dal, healthy dessert, festive treat, diwali sweets, moong dal recipe, pasi paruppu laddu recipes in tamil, Moong Dal Ladoo Recipe in Tamil, pasi paruppu laddu, பாசிப்பருப்பு லட்டு, sweet recipes in tamil, madras samayal","en","26","208962","3948","192","237","hd"
"W-x4ut1HJsg","Brownie recipe in Tamil | Chewy Fudgy Brownie Recipe in Tamil","In this video we will see how to make brownie recipe in tamil. There are two types of brownies, cakey brownie which is dry and flaky and fudgy brownie which is softer and more chewy. Both brownies are different in their ratios of flour to fat content. For this recipe, we can use either chocolate bars or chocolate morsels. Also, in this recipe we have used egg but we can make an eggless version by substituting eggs with curd/yogurt. #brownie #brownierecipeintamil #brownierecipe  Friends, please do try this brownie recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 150g semi sweet chocolate or dark chocolate 50g Nuts or chocolate 1/2 cup Butter (100g) 3 Eggs 1.5 cup Sugar (300g) 1/4 cup Oil 1 tsp Vanilla extract 1 cup Maida (125 g) 1/2 cup cocoa powder (40g) 1/8 tsp Salt 8 inch square baking pan 175c/350f for 28 min","2024-10-16T05:30:16Z","https://i.ytimg.com/vi/W-x4ut1HJsg/sddefault.jpg","homemade brownies, chocolate brownie, brownie recipe, brownie recipe in tamil, fudgy brownie recipe, how to make brownie in tamil, madras samayal, brownie tamil recipe","en","26","1778424","25893","927","283","hd"
"OTaIZwSj7OI","Thattai Jamun Recipe in Tamil | Diwali Sweet Recipe in Tamil","In this video we will see how to make cream jamun recipe in tamil. In this recipe we are going to make some flat jamuns using maida and rava and then make a sweet cream for flavoring the jamun. It is then garnished with nuts. Since we are making flat / thattai jamuns there is a lot of crispy surface of the jamun which soaks up the sugar syrup and the flavorful cream. #flatjamun #creamjamun #diwalisweets  Friends, please do try this flat jamun recipe at home and share it with your friends and family during this festival season. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 10 Flat creamy Jamun sweet: For the cream: 3 cup Milk (750 ml) 3-4 tbsp Sugar pinch of Cardamom For the Flat Jamun: 1 tbsp Ghee 2 tbsp Curd 1/4 cup Rava 3/4 cup Maida pinch of Salt 2 pinch Baking Soda Milk as required (little more than 1/4 cup) Oil for frying For the Sugar syrup: 1 cup Sugar 1 cup Water 3 Cardamom Saffron (optional)","2024-10-11T05:30:08Z","https://i.ytimg.com/vi/OTaIZwSj7OI/sddefault.jpg","","en","26","128478","2685","160","316","hd"
"Dp17Ql7x5k8","Ice Halwa Recipe in Tamil | How to make Bombay Ice Halwa Recipe at Home in Tamil","In this video we will see how to make Ice halwa recipe in tamil. This authentic Indian dessert, known for its thin, melt-in-your-mouth texture, is perfect for festive occasions like Diwali or for satisfying your sweet tooth. In this video, we will see how to prepare Bombay Ice Halwa using basic ingredients like semolina (sooji), ghee, sugar, and milk. Discover the secret to achieving the perfect balance of softness and crunch, and add a flavorful twist with cardamom and nuts. Whether you're new to Indian sweets or a seasoned dessert enthusiast, this recipe is easy to follow and will bring the traditional taste of Mumbai right to your kitchen! #icehalwa @icehalwarecipe #bombayicehalwa Friends, please do try this ice halwa recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: 1/2 cup Milk 1/2 cup Ghee 1/2 cup Maida 3/4 cup Sugar pinch of Salt food color (optional) chopped Nuts Cardamom powder","2024-10-09T05:30:10Z","https://i.ytimg.com/vi/Dp17Ql7x5k8/sddefault.jpg","ice halwa recipe in tamil, ice halwa, bombay ice halwa recipe, Bombay Ice Halwa recipe, Indian dessert, how to make halwa, traditional Indian sweets, Mumbai desserts, Diwali sweets, Indian festival recipes, quick and easy halwa recipe, semolina halwa, sooji halwa, halwa recipe step-by-step, Indian sweet recipe, sweet recipes in tamil, madras samayal","en","26","192944","3702","235","217","hd"
"vpGuBqWPak8","Coin Parotta Recipe in Tamil | How to make Coin Parotta at Home","In this video we will see how to make coin parotta recipe in tamil. These coin parottas are mini parottas which are small and fun to eat. They have soft flaky layers and is a fantastic dinner recipe. These coin parottas are particularly popular in Kerala and are also called as malabar coin parottas. #coinparotta #parottarecipeintamil #malabarparotta  Friends, please do try this coin parotta recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 16-17 Coin parotta: 2 cup Maida (250g) 1 tsp Sugar 1 tsp Salt Water 4 tbsp Oil","2024-10-04T05:30:31Z","https://i.ytimg.com/vi/vpGuBqWPak8/sddefault.jpg","parotta recipe in tamil, soft parotta, how to make paratha, coin parotta, coin parotta recipe in tamil, coin parotta recipe, how to make parotta at home, parotta at home in tamil, madras samayal","en","26","304938","5261","327","314","hd"
"KeaSBTpWtW8","Paneer Stuffed Taco style Chapathi with Instant Paneer Recipe in Tamil","In this video we will see how to make paneer stuffed chapathi recipe in tamil. This is a style similar to quesadilla or a stuffed taco but using a wheat chapathi instead of corn tortilla. Also, in this recipe we are going to be using homemade instant paneer. This is a quick and easy dinner recipe which can be made in no time and is absolutely delicious. #stuffedchapathi #paneerchapathi #instantpaneerrecipe  Friends, please do try this paneer stuffed chapathi recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!   Ingredients: Makes 5-6 Taco Chapathi: 4 cup Milk (1 liter) 3 tbsp Lemon juice 2 tbsp Oil 1/4 tsp Mustard seeds 1/2 tsp Cumin seeds 2 medium Onion 1 Green Chilli Curry leaves 1/2 tsp Garam masala 1/2 tsp Coriander powder 3/4 tsp Chilli powder 1 small Tomato required Salt Coriander leaves 5-6 leftover chapathi  if using readymade Paneer use 150g - 200g","2024-10-02T05:30:13Z","https://i.ytimg.com/vi/KeaSBTpWtW8/sddefault.jpg","desi tacos recipe, stuffed chapati recipe, stuffed chapathi recipes in tamil, paneer chapati recipe, instant paneer recipes, instant paneer recipe in tamil, paneer recipes in tamil, dinner recipes in tamil","en","26","276849","4839","192","285","hd"
"eMnHyD-_ZnM","Seeni Paniyaram Recipe in Tamil | Chettinad Seeni Paniyaram Recipe in Tamil","In this video, we will see how to make the delicious Chettinad Seeni Paniyaram, a traditional sweet treat from the heart of Tamil Nadu's Chettinad cuisine. This crispy, golden-brown fried dessert is made with flour, jaggery, and cardamom. Perfect for festive occasions or as a quick snack, this easy-to-make recipe is a delightful blend of sweet and aromatic flavors. Friends, please do try this seeni paniyaram recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 12 Vellai Paniyaram 1 cup Raw rice 1 tbsp skinless black gram 3/4 cup Sugar 1/2 cup coconut 3 Cardamom pinch of Salt pinch of baking soda 2 tbsp Water (or as required)","2024-09-27T05:30:00Z","https://i.ytimg.com/vi/eMnHyD-_ZnM/sddefault.jpg","chettinad seeni paniyaram, chettinad sugar paniyaram, seeni paniyaram, seeni paniyaram recipe in tamil, sweet recipes in tamil, madras samayal, Indian festival recipes","en","26","95093","1972","113","184","hd"
"abW6G22mF9w","Mushroom Donne Biryani Recipe in Tamil | தொன்னை பிரியாணி | Bangalore Special Biryani Recipe in Tamil","In this video we will see how to make Donne biryani recipe in tamil. This is a veg donne biryani version made with mushrooms. Donne biryani is made using fresh masala paste and is very flavorful. It is traditionally served in a small bowl made with palm leaves. Also, for donne biryani we have to use seeraga samba rice which adds more flavor to the recipe. #donnebiryani #donnebiryanirecipe #mushroombiryani  Friends, please do try this donne biryani recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: serves 5-6 : 2 tbsp Oil 15 small onion 5 green chillies 5 Cashews handful Mint leaves handful Coriander leaves 4 tbsp Oil 2 tbsp Ghee 2 Bay leaves 4 small Cinnamon 5 Cardamom 5 cloves 1 star anise 1 small mace 1 stone flower 1/2 tsp fennel seeds 2 Onion (200g) 2 tbsp Ginger Garlic paste 350g Mushroom (300-400g) 1/4 tsp Turmeric powder 1 tsp Biryani masala (or garam masala) 1 tsp Coriander powder 1 tsp Chilli powder Salt as required (1 tbsp) 1/4 tsp Curd 1/2 Tomato 3 cup Water 2 cup Seeraga samba Rice 2 tbsp Ghee","2024-09-25T05:30:04Z","https://i.ytimg.com/vi/abW6G22mF9w/sddefault.jpg","donne biryani recipe, donne biryani recipe in tamil, how to make donne biryani, donne biryani veg, mushroom biryani recipe in tamil, madras samayal","en","26","256674","4504","287","310","hd"
"qlkGw7Sgwzk","Sweet Poori Recipe in Tamil | Makhmal Recipe in Tamil","In this video we will see how to make sweet poori recipe in tamil. The sweet poori is filled with a filling made from pottu kadalai and is coated with a mild sugar syrup. These pooris are super soft and filled with flavor. This sweet recipe can be during festival and is a huge hit with everyone.  #sweetrecipeintamil #sweetpoori #eveningsnacksrecipe  Friends, please do try this sweet poori recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 10 sweet Pooris 1/2 cup wheat flour 1/2 cup Maida 2 tbsp Curd pinch of Salt 1/8 tsp baking soda Water (approximately 1/4 cup) For the Filling: 1/2 cup Pottu Kadalai (roasted Chickpea) 1/4 cup Sugar(4 tbsp) 2-3 Cardamom For the Sugar Syrup: 3/4 cup Sugar 3/4 cup Water 3 Cardamom Saffron (optional)","2024-09-20T05:30:18Z","https://i.ytimg.com/vi/qlkGw7Sgwzk/sddefault.jpg","sweet poori recipe in tamil, sweet poori, makhmal recipe, makhmal recipe in tamil, sweet recipes in tamil, madras samayal","en","26","192414","3335","174","268","hd"
"NZ-k37T3mi0","Kalmas Recipe in Tamil | Spicy Tea Time Snacks Recipe in Tamil","In this video we will see how to make kalmas recipe in tamil. This is a spicy evening snacks recipe which can be served along with tea / coffee. This recipe is popular in the state of Kerala and this is a fusion between egg bonda and egg puff. After frying, the outer layer get a little cripsy and is filled with flavor. The inner egg and stuffing resembles the traditional egg puff. This recipe is definitely worth the try and is a very different taste than the regular mutta bonda. #kalmasrecipe #eggrecipesintamil #eveningsnacksrecipe  Friends, please do try this kalmas recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 8 Kalmas: For the Stuffing: 2 tbsp Oil 2 Onion 2 tsp Ginger Garlic 2 Green Chillies Curry leaves 1/4 tsp Turmeric powder 1/2 tsp Coriander powder 1/2 tsp Garam masala 1/2-3/4 tsp Chilli powder 2 boiled Eggs (8 pieces) Salt as required For the Outer layer: 1/4 cup coconut 1/2 tsp Cumin seeds 1 small Onion 1 cup Rice flour (i have used Idiyappam flour) boiling Water Salt as required steam for 10 min For extra seasoning: 1/8 tsp Turmeric powder 1/2-1 tsp Chilli powder little Salt  Water 2 tbsp Oil","2024-09-18T05:30:11Z","https://i.ytimg.com/vi/NZ-k37T3mi0/sddefault.jpg","egg snacks, kalmas recipe, kalmas recipe in tamil, egg snacks recipes in tamil, evening snacks recipe in tamil, snacks recipe in tamil, egg recipes in tamil, madras samayal","en","26","212270","3212","217","286","hd"
"NfC1OzX7Nls","Wheat Payasam Recipe in Tamil | Gothumai Payasam Recipe","In this video we will see how to make wheat payasam recipe in tamil. This godhumai payasam can be made from godhumai rava (broken wheat) and this gives the payasam the texture and it pairs well with the flavor of jaggery. This payasam is perfect if we don't have javvarisi or semolina at home and can be made quickly in no time. #wheatpayasam #godhumaipayasam #ravapayasam  Friends, please do try this godhumai payasam recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Serves 5-6  1/2 cup Wheat rava 2 cup Water 3/4 cup Jaggery (150g) 1/2 cup Water 1 cup grated Coconut  1/2 + 3/4 + 1 cup Water 1.5 tbsp Ghee 10 Cashews 15 Coconut pieces Cardamom powder","2024-09-13T05:30:12Z","https://i.ytimg.com/vi/NfC1OzX7Nls/sddefault.jpg","samba godhumai payasam recipe in tamil, cracked wheat payasam recipe tamil, wheat payasam recipe, wheat payasam recipe in tamil, godhumai payasam, payasam recipe in tamil, madras samayal","en","26","124980","2751","170","276","hd"
"MsS741swyUk","Bubble Bun Recipe in Tamil | Soft and Fluffy Pull-apart Buns in Pressure Cooker in Tamil","In this video we will see how to make bubble bun recipe in tamil. In this recipe we are going to make soft and fluffy pull-apart mini buns which can be topped with a variety of toppings. Also, these buns can be used dipping into hot soups and stews. They can also be served as a fun evening snacks recipe. #bubblebun #bubblebunrecipe #minibun Friends, please do try this buble bun recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 31-32 bubbles: 1/2 cup Warm Milk  1/2 tsp Sugar 1 tsp yeast (3g) 2 cup Maida (250g) 1.5 tbsp Sugar 3/4 tsp Salt 3 tbsp Milk 3 tbsp softened Butter For the topping: 2 tbsp Melted Butter 2 Green Chillies Coriander leaves pinch of Salt Cheese (optional) Bake at 175c / 350 F for 20-22 min Cooker at medium heat for 28 min","2024-09-11T05:30:07Z","https://i.ytimg.com/vi/MsS741swyUk/sddefault.jpg","bubble bun, bubble bun recipe in tamil, mini bun recipe in tamil, fluffy bun recipe, mini pull apart bun, baking recipes in tamil, madras samayal","en","26","307821","5064","308","342","hd"
"EG3TEDcBYV8","Paal Cake Recipe in Tamil | Sweet Recipes in Tamil | Kerala Milk Cake Recipe in Tamil","In this video we will see how to make kerala milk cake recipe in tamil. This Paal cake is a a quick and easy recipe with makes a melt in your mouth soft and sweet recipe. Using a mixture of both maida and rava, we get some texture to the recipe and also they hold their shape. They are then sweetened with sugar syrup and soak up the syrup very well. We use some nuts and saffron for garnishing. #milkcake #paalcake #sweetrecipeintamil  Friends, please do try this paal cake recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients:  1 cup Maida 1/4 cup Rava 1/4 cup Milk powder 1/4 tsp baking soda 1 tbsp Ghee Milk (1/2 cup approx) 1.5 cup Sugar 1.5 cup Water 4-5 Cardamom Saffron(optional)","2024-09-06T05:30:04Z","https://i.ytimg.com/vi/EG3TEDcBYV8/sddefault.jpg","milk cake recipe, how to make milk cake, kerala milk cake, paal cake, paal cake recipe tamil, how to make paal cake, sweet recipes in tamil, madras samayal","en","26","443671","7518","268","287","hd"
"18ATjiYk1Vc","Vinayagar Chathurthi Pillayarpatti Modagam Recipe in Tamil","In this video we will see how to make modagam recipe in tamil. This modagam recipe is a large kozhukattai which is made from pacharisi, moong dal, coconut and jaggery. This sweet recipe is popular during the vinayagar chathurthi festival. This sweet recipe is very quick and easy to make and these kolukattai are very tasty. #modagamrecipe #kozhukkattai #kollukattai  Friends please do try this modagam kozhukattai recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 12 large Kozhukattai: I have used 125 ml cup to measure all the ingredients 1 cup Raw Rice (100g)ingredients) 1/2 cup Moong dal (50g) 3/4 cup grated coconut 2 cup Jaggery (200g) 1/5 tbsp Ghee 3 cup Water","2024-09-03T05:30:00Z","https://i.ytimg.com/vi/18ATjiYk1Vc/sddefault.jpg","kozhukattai, மோதகம், kolukattai recipe in tamil, modakam recipe tamil, how to make kozhukattai, sweet recipes in tamil, mothagam seivathu eppadi, madras samayal","en","26","311842","5897","278","341","hd"
"zosa61r47b8","Nethili Meen Thokku Recipe in Tamil | Fish Thokku Recipe in Tamil","In this video we will see how to make nethili meen thokku recipe in tamil. This fish thokku can be served with almost all rice varieties. It is very flavorful and along with the sautéed onions and tomatoes has a very interesting taste and texture. In this recipe, I have used small nethili fish but it can be replaced with any fish of our choice. #fishthokku #meenthokku #nethilimeenthokku Friends, please do try this nethili meen thokku recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!  Ingredients: 1/4 kg Nethili Meen (Anchovy)  Fennel seeds 1/4 tsp Turmeric powder 1/2 tsp Chilli powder 1.5 tbsp Rice flour Salt 3-4 tbsp Oil 1/4 tsp Mustard seeds 2 Onion 2 tsp Ginger Garlic 2 green Chillies Curry leaves 1/8 tsp Turmeric powder 1/2 tsp Cumin powder 2 tsp Coriander powder 1-1.5 tsp Chilli powder 2 Tomatoes Salt as required 3-4 tbsp Water Curry leaves","2024-08-30T05:30:31Z","https://i.ytimg.com/vi/zosa61r47b8/sddefault.jpg","how to make fish thokku, meen thokku, how to make meen thokku tamil, nethili meen thokku in tamil, meen thokku recipe in tamil, fish recipes in tamil, madras samayal","en","26","117953","2399","205","237","hd"
"I0GNiE23Idw","Bakery Style Chicken Cutlet Recipe in Tamil","In this video we will see how to make chicken cutlet recipe in tamil. This is a quick and easy to make chicken starter / appetizer and is a classic recipe. In making the chicken cutlet, the chicken is minced and mixed with the seasonings which makes them soak up the flavor and the coating with breadcrumbs creates a crispy texture on the outside. The slow panfrying helps in generating the crust and makes is crispy.  #chickencutlet #cutletrecipe  Friends, please do try this chicken cutlet recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking! Ingredients: Makes 8-10 Bakery Style Chicken Cutlet 250g boneless Chicken 1/4 tsp Turmeric powder 1/2 tsp Pepper powder required Salt required Water 2 tbsp Chickpea flour  2 tbsp Oil 1 Onion 1 tbsp crushed Ginger Garlic 1 Green Chilli Curry leaves 1 tsp Chicken masala (or Garam masala) 1 tsp Coriander powder 1.5 tsp Chilli powder 1/2 tsp Pepper powder required Salt 1 large Potato(cooked) Coriander leaves 1 egg Salt and Pepper 1/2 cup bread crumbs 4 tbsp Oil for frying","2024-08-28T05:30:01Z","https://i.ytimg.com/vi/I0GNiE23Idw/sddefault.jpg","chicken cutlet, chicken cutlet recipe in tamil, cutlet recipe in tamil, chicken recipes in tamil, chicken appetizers in tamil, chicken snack recipe, madras samayal","en","26","204795","4125","276","311","hd"
